FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190723;0700;53;;;
190723;0800;72;;;
190723;0900;50;;;
190723;1000;44;;;
190723;1100;35;;;
190723;1200;31;;;
190723;1300;23;;;
190723;1400;14;;;
190723;1500;13;;;
190723;1600;14;;;
190723;1700;14;;;
190723;1800;23;;;
190723;1900;48;;;
190723;2000;56;;;
190723;2100;59;;;
190723;2200;64;;;
190723;2300;65;;;
190724;0000;77;;;
190724;0100;96;;;
190724;0200;59;;;
190724;0300;61;;;
190724;0400;52;;;
190724;0500;44;;;
190724;0600;53;;;
190724;0700;56;;;
190724;0800;64;;;
190724;0900;58;;;
190724;1000;65;;;
190724;1100;50;;;
190724;1200;37;;;
190724;1300;31;;;
190724;1400;22;;;
190724;1500;21;;;
190724;1600;20;;;
190724;1700;28;;;
190724;1800;22;;;
190724;1900;25;;;
190724;2000;33;;;
190724;2100;32;;;
190724;2200;30;;;
190724;2300;36;;;
190725;0000;41;;;
190725;0100;42;;;
190725;0200;28;;;
190725;0300;41;;;
190725;0400;37;;;
190725;0500;39;;;
190725;0600;37;;;
190725;0700;39;;;
190725;0800;47;;;
190725;0900;51;;;
190725;1000;54;;;
190725;1100;41;;;
190725;1200;31;;;
190725;1300;33;;;
190725;1400;37;;;
190725;1500;35;;;
190725;1600;34;;;
190725;1700;31;;;
190725;1800;37;;;
190725;1900;31;;;
190725;2000;35;;;
190725;2100;33;;;
190725;2200;39;;;
190725;2300;30;;;
190726;0000;32;;;
190726;0100;36;;;
190726;0200;36;;;
190726;0300;42;;;
190726;0400;52;;;
190726;0500;56;;;
190726;0600;60;;;
190726;0700;70;;;
190726;0800;69;;;
190726;0900;58;;;
190726;1000;54;;;
190726;1100;52;;;
190726;1200;52;;;
190726;1300;51;;;
190726;1400;49;;;
190726;1500;50;;;
190726;1600;50;;;
190726;1700;41;;;
190726;1800;45;;;
190726;1900;58;;;
190726;2000;94;;;
190726;2100;110;;;
190726;2200;135;;;
190726;2300;120;;;
190727;0000;150;;;
190727;0100;149;;;
190727;0200;138;;;
190727;0300;143;;;
190727;0400;90;;;
190727;0500;70;;;
190727;0600;90;;;
190727;0700;82;;;
190727;0800;85;;;
190727;0900;92;;;
190727;1000;72;;;
190727;1100;66;;;
190727;1200;65;;;
190727;1300;65;;;
190727;1400;50;;;
190727;1500;53;;;
190727;1600;61;;;
190727;1700;56;;;
190727;1800;69;;;
190727;1900;79;;;
190727;2000;103;;;
190727;2100;121;;;
190727;2200;113;;;
190727;2300;113;;;
190728;0000;108;;;
190728;0100;101;;;
190728;0200;114;;;
190728;0300;117;;;
190728;0400;114;;;
190728;0500;101;;;
190728;0600;90;;;
190728;0700;101;;;
190728;0800;109;;;
190728;0900;95;;;
190728;1000;67;;;
190728;1100;72;;;
190728;1200;69;;;
190728;1300;52;;;
190728;1400;47;;;
190728;1500;49;;;
190728;1600;47;;;
190728;1700;32;;;
190728;1800;30;;;
190728;1900;30;;;
190728;2000;38;;;
190728;2100;38;;;
190728;2200;31;;;
190728;2300;40;;;
190729;0000;30;;;
190729;0100;30;;;
190729;0200;26;;;
190729;0300;31;;;
190729;0400;36;;;
190729;0500;33;;;
190729;0600;28;;;
190729;0700;36;;;
190729;0800;49;;;
190729;0900;47;;;
190729;1000;47;;;
190729;1100;38;;;
190729;1200;39;;;
190729;1300;36;;;
190729;1400;20;;;
190729;1500;12;;;
190729;1600;11;;;
190729;1700;18;;;
190729;1800;21;;;
190729;1900;38;;;
190729;2000;37;;;
190729;2100;43;;;
190729;2200;41;;;
190729;2300;43;;;
190730;0000;43;;;
190730;0100;48;;;
190730;0200;44;;;
190730;0300;49;;;
190730;0400;42;;;
190730;0500;44;;;
190730;0600;52;;;
190730;0700;67;;;
190730;0800;69;;;
190730;0900;54;;;
190730;1000;44;;;
190730;1100;30;;;
190730;1200;30;;;
190730;1300;30;;;
190730;1400;27;;;
190730;1500;29;;;
190730;1600;17;;;
190730;1700;17;;;
190730;1800;17;;;
190730;1900;22;;;
190730;2000;29;;;
190730;2100;29;;;
190730;2200;36;;;
190730;2300;37;;;
190731;0000;42;;;
190731;0100;40;;;
190731;0200;43;;;
190731;0300;42;;;
190731;0400;42;;;
190731;0500;43;;;
190731;0600;50;;;
190731;0700;54;;;
190731;0800;56;;;
190731;0900;37;;;
190731;1000;28;;;
190731;1100;21;;;
190731;1200;12;;;
190731;1300;8;;;
190731;1400;6;;;
190731;1500;6;;;
190731;1600;7;;;
190731;1700;6;;;
190731;1800;7;;;
190731;1900;10;;;
190731;2000;10;;;
190731;2100;7;;;
190731;2200;8;;;
190731;2300;7;;;
190801;0000;8;;;
190801;0100;9;;;
190801;0200;7;;;
190801;0300;8;;;
190801;0400;6;;;
190801;0500;7;;;
190801;0600;9;;;
190801;0700;20;;;
190801;0800;18;;;
190801;0900;15;;;
190801;1000;15;;;
190801;1100;14;;;
190801;1200;8;;;
190801;1300;7;;;
190801;1400;14;;;
190801;1500;11;;;
190801;1600;10;;;
190801;1700;8;;;
190801;1800;10;;;
190801;1900;12;;;
190801;2000;9;;;
190801;2100;15;;;
190801;2200;20;;;
190801;2300;20;;;
190802;0000;28;;;
190802;0100;40;;;
190802;0200;36;;;
190802;0300;31;;;
190802;0400;35;;;
190802;0500;32;;;
190802;0600;32;;;
190802;0700;49;;;
190802;0800;50;;;
190802;0900;41;;;
190802;1000;27;;;
190802;1100;22;;;
190802;1200;23;;;
190802;1300;19;;;
190802;1400;22;;;
190802;1500;25;;;
190802;1600;23;;;
190802;1700;29;;;
190802;1800;35;;;
190802;1900;34;;;
190802;2000;55;;;
190802;2100;108;;;
190802;2200;117;;;
190802;2300;128;;;
190803;0000;122;;;
190803;0100;113;;;
190803;0200;131;;;
190803;0300;152;;;
190803;0400;76;;;
190803;0500;71;;;
190803;0600;77;;;
190803;0700;89;;;
190803;0800;109;;;
190803;0900;56;;;
190803;1000;48;;;
190803;1100;49;;;
190803;1200;23;;;
190803;1300;17;;;
190803;1400;11;;;
190803;1500;30;;;
190803;1600;22;;;
190803;1700;25;;;
190803;1800;36;;;
190803;1900;80;;;
190803;2000;113;;;
190803;2100;133;;;
190803;2200;133;;;
190803;2300;213;;;
190804;0000;266;;;
190804;0100;267;;;
190804;0200;227;;;
190804;0300;198;;;
190804;0400;143;;;
190804;0500;94;;;
190804;0600;74;;;
190804;0700;88;;;
190804;0800;81;;;
190804;0900;53;;;
190804;1000;35;;;
190804;1100;36;;;
190804;1200;30;;;
190804;1300;18;;;
190804;1400;12;;;
190804;1500;13;;;
190804;1600;13;;;
190804;1700;19;;;
190804;1800;31;;;
190804;1900;50;;;
190804;2000;49;;;
190804;2100;60;;;
190804;2200;59;;;
190804;2300;70;;;
190805;0000;74;;;
190805;0100;72;;;
190805;0200;59;;;
190805;0300;54;;;
190805;0400;48;;;
190805;0500;51;;;
190805;0600;49;;;
190805;0700;62;;;
190805;0800;65;;;
190805;0900;54;;;
190805;1000;42;;;
190805;1100;41;;;
190805;1200;38;;;
190805;1300;33;;;
190805;1400;33;;;
190805;1500;35;;;
190805;1600;24;;;
190805;1700;35;;;
190805;1800;31;;;
190805;1900;33;;;
190805;2000;34;;;
190805;2100;31;;;
190805;2200;29;;;
190805;2300;32;;;
190806;0000;29;;;
190806;0100;32;;;
190806;0200;29;;;
190806;0300;31;;;
190806;0400;26;;;
190806;0500;29;;;
190806;0600;34;;;
190806;0700;36;;;
190806;0800;38;;;
190806;0900;37;;;
190806;1000;33;;;
190806;1100;22;;;
190806;1200;27;;;
190806;1300;25;;;
190806;1400;20;;;
190806;1500;15;;;
190806;1600;21;;;
190806;1700;15;;;
190806;1800;13;;;
190806;1900;18;;;
190806;2000;23;;;
190806;2100;17;;;
190806;2200;16;;;
190806;2300;17;;;
190807;0000;15;;;
190807;0100;10;;;
190807;0200;8;;;
190807;0300;10;;;
190807;0400;9;;;
190807;0500;10;;;
190807;0600;12;;;
190807;0700;16;;;
190807;0800;19;;;
190807;0900;20;;;
190807;1000;23;;;
190807;1100;29;;;
190807;1200;28;;;
190807;1300;16;;;
190807;1400;17;;;
190807;1500;9;;;
190807;1600;18;;;
190807;1700;17;;;
190807;1800;16;;;
190807;1900;20;;;
190807;2000;26;;;
190807;2100;27;;;
190807;2200;23;;;
190807;2300;16;;;
190808;0000;18;;;
190808;0100;20;;;
190808;0200;22;;;
190808;0300;30;;;
190808;0400;34;;;
190808;0500;34;;;
190808;0600;39;;;
190808;0700;53;;;
190808;0800;60;;;
190808;0900;42;;;
190808;1000;24;;;
190808;1100;25;;;
190808;1200;20;;;
190808;1300;18;;;
190808;1400;14;;;
190808;1500;11;;;
190808;1600;15;;;
190808;1700;11;;;
190808;1800;20;;;
190808;1900;19;;;
190808;2000;20;;;
190808;2100;16;;;
190808;2200;17;;;
190808;2300;15;;;
190809;0000;12;;;
190809;0100;20;;;
190809;0200;21;;;
190809;0300;23;;;
190809;0400;25;;;
190809;0500;27;;;
190809;0600;35;;;
190809;0700;63;;;
190809;0800;54;;;
190809;0900;41;;;
190809;1000;41;;;
190809;1100;29;;;
190809;1200;26;;;
190809;1300;22;;;
190809;1400;30;;;
190809;1500;29;;;
190809;1600;29;;;
190809;1700;28;;;
190809;1800;40;;;
190809;1900;55;;;
190809;2000;83;;;
190809;2100;88;;;
190809;2200;41;;;
190809;2300;60;;;
190810;0000;68;;;
190810;0100;54;;;
190810;0200;55;;;
190810;0300;57;;;
190810;0400;71;;;
190810;0500;74;;;
190810;0600;54;;;
190810;0700;62;;;
190810;0800;58;;;
190810;0900;64;;;
190810;1000;57;;;
190810;1100;51;;;
190810;1200;51;;;
190810;1300;39;;;
190810;1400;42;;;
190810;1500;41;;;
190810;1600;40;;;
190810;1700;33;;;
190810;1800;30;;;
190810;1900;34;;;
190810;2000;34;;;
190810;2100;25;;;
190810;2200;28;;;
190810;2300;41;;;
190811;0000;34;;;
190811;0100;29;;;
190811;0200;25;;;
190811;0300;28;;;
190811;0400;18;;;
190811;0500;23;;;
190811;0600;27;;;
190811;0700;25;;;
190811;0800;31;;;
190811;0900;30;;;
190811;1000;31;;;
190811;1100;26;;;
190811;1200;21;;;
190811;1300;9;;;
190811;1400;10;;;
190811;1500;7;;;
190811;1600;5;;;
190811;1700;8;;;
190811;1800;10;;;
190811;1900;10;;;
190811;2000;9;;;
190811;2100;6;;;
190811;2200;6;;;
190811;2300;11;;;
190812;0000;9;;;
190812;0100;12;;;
190812;0200;15;;;
190812;0300;19;;;
190812;0400;16;;;
190812;0500;16;;;
190812;0600;24;;;
190812;0700;36;;;
190812;0800;36;;;
190812;0900;30;;;
190812;1000;21;;;
190812;1100;20;;;
190812;1200;;;;
190812;1300;18;;;
190812;1400;24;;;
190812;1500;29;;;
190812;1600;13;;;
190812;1700;13;;;
190812;1800;27;;;
190812;1900;40;;;
190812;2000;54;;;
190812;2100;60;;;
190812;2200;75;;;
190812;2300;76;;;
190813;0000;74;;;
190813;0100;74;;;
190813;0200;50;;;
190813;0300;54;;;
190813;0400;50;;;
190813;0500;49;;;
190813;0600;55;;;
190813;0700;55;;;
190813;0800;58;;;
190813;0900;42;;;
190813;1000;39;;;
190813;1100;43;;;
190813;1200;38;;;
190813;1300;34;;;
190813;1400;38;;;
190813;1500;23;;;
190813;1600;37;;;
190813;1700;51;;;
190813;1800;67;;;
190813;1900;91;;;
190813;2000;118;;;
190813;2100;139;;;
190813;2200;141;;;
190813;2300;157;;;
190814;0000;137;;;
190814;0100;110;;;
190814;0200;103;;;
190814;0300;83;;;
190814;0400;96;;;
190814;0500;74;;;
190814;0600;78;;;
190814;0700;97;;;
190814;0800;101;;;
190814;0900;;;82;
190814;1000;;;;
190814;1100;;;;
190814;1200;;;;
190814;1300;;;;
190814;1400;;;;
190814;1500;;;;
190814;1600;20;;;
190814;1700;20;;;
190814;1800;14;;;
190814;1900;19;;;
190814;2000;20;;;
190814;2100;38;;;
190814;2200;52;;;
190814;2300;50;;;
190815;0000;47;;;
190815;0100;52;;;
190815;0200;51;;;
190815;0300;71;;;
190815;0400;64;;;
190815;0500;40;;;
190815;0600;16;;;
190815;0700;13;;;
190815;0800;17;;;
190815;0900;15;;;
190815;1000;18;;;
190815;1100;31;;;
190815;1200;28;;;
190815;1300;33;;;
190815;1400;33;;;
190815;1500;28;;;
190815;1600;25;;;
190815;1700;24;;;
190815;1800;27;;;
190815;1900;30;;;
190815;2000;30;;;
190815;2100;29;;;
190815;2200;28;;;
190815;2300;26;;;
190816;0000;26;;;
190816;0100;23;;;
190816;0200;29;;;
190816;0300;30;;;
190816;0400;39;;;
190816;0500;39;;;
190816;0600;35;;;
190816;0700;36;;;
190816;0800;40;;;
190816;0900;38;;;
190816;1000;36;;;
190816;1100;36;;;
190816;1200;25;;;
190816;1300;19;;;
190816;1400;17;;;
190816;1500;25;;;
190816;1600;30;;;
190816;1700;21;;;
190816;1800;15;;;
190816;1900;15;;;
190816;2000;14;;;
190816;2100;16;;;
190816;2200;22;;;
190816;2300;23;;;
190817;0000;25;;;
190817;0100;29;;;
190817;0200;33;;;
190817;0300;34;;;
190817;0400;37;;;
190817;0500;38;;;
190817;0600;44;;;
190817;0700;39;;;
190817;0800;33;;;
190817;0900;30;;;
190817;1000;23;;;
190817;1100;21;;;
190817;1200;15;;;
190817;1300;9;;;
190817;1400;8;;;
190817;1500;9;;;
190817;1600;8;;;
190817;1700;11;;;
190817;1800;12;;;
190817;1900;13;;;
190817;2000;17;;;
190817;2100;21;;;
190817;2200;31;;;
190817;2300;32;;;
190818;0000;20;;;
190818;0100;23;;;
190818;0200;31;;;
190818;0300;31;;;
190818;0400;33;;;
190818;0500;40;;;
190818;0600;39;;;
190818;0700;44;;;
190818;0800;51;;;
190818;0900;51;;;
190818;1000;49;;;
190818;1100;31;;;
190818;1200;30;;;
190818;1300;33;;;
190818;1400;36;;;
190818;1500;38;;;
190818;1600;43;;;
190818;1700;42;;;
190818;1800;51;;;
190818;1900;49;;;
190818;2000;23;;;
190818;2100;38;;;
190818;2200;28;;;
190818;2300;15;;;
190819;0000;18;;;
190819;0100;17;;;
190819;0200;24;;;
190819;0300;28;;;
190819;0400;36;;;
190819;0500;36;;;
190819;0600;40;;;
190819;0700;53;;;
190819;0800;56;;;
190819;0900;60;;;
190819;1000;54;;;
190819;1100;52;;;
190819;1200;48;;;
190819;1300;42;;;
190819;1400;38;;;
190819;1500;37;;;
190819;1600;43;;;
190819;1700;59;;;
190819;1800;66;;;
190819;1900;70;;;
190819;2000;74;;;
190819;2100;85;;;
190819;2200;82;;;
190819;2300;75;;;
190820;0000;78;;;
190820;0100;79;;;
190820;0200;72;;;
190820;0300;66;;;
190820;0400;66;;;
190820;0500;62;;;
190820;0600;64;;;
190820;0700;77;;;
190820;0800;76;;;
190820;0900;65;;;
190820;1000;63;;;
190820;1100;35;;;
190820;1200;18;;;
190820;1300;15;;;
190820;1400;9;;;
190820;1500;11;;;
190820;1600;7;;;
190820;1700;10;;;
190820;1800;20;;;
190820;1900;20;;;
190820;2000;27;;;
190820;2100;25;;;
190820;2200;25;;;
190820;2300;25;;;
190821;0000;19;;;
190821;0100;16;;;
190821;0200;20;;;
190821;0300;19;;;
190821;0400;18;;;
190821;0500;24;;;
190821;0600;24;;;
190821;0700;42;;;
190821;0800;38;;;
190821;0900;47;;;
190821;1000;45;;;
190821;1100;35;;;
190821;1200;36;;;
190821;1300;27;;;
190821;1400;26;;;
190821;1500;32;;;
190821;1600;39;;;
190821;1700;35;;;
190821;1800;39;;;
190821;1900;44;;;
190821;2000;50;;;
190821;2100;59;;;
190821;2200;62;;;
190821;2300;59;;;
190822;0000;49;;;
190822;0100;62;;;
190822;0200;65;;;
190822;0300;63;;;
190822;0400;75;;;
190822;0500;63;;;
190822;0600;67;;;
190822;0700;77;;;
190822;0800;69;;;
190822;0900;59;;;
190822;1000;45;;;
190822;1100;46;;;
190822;1200;48;;;
190822;1300;39;;;
190822;1400;24;;;
190822;1500;19;;;
190822;1600;21;;;
190822;1700;28;;;
190822;1800;38;;;
190822;1900;36;;;
190822;2000;29;;;
190822;2100;38;;;
190822;2200;47;;;
190822;2300;37;;;
190823;0000;40;;;
190823;0100;51;;;
190823;0200;51;;;
190823;0300;47;;;
190823;0400;45;;;
190823;0500;46;;;
190823;0600;40;;;
190823;0700;56;;;
190823;0800;67;;;
190823;0900;43;;;
190823;1000;31;;;
190823;1100;31;;;
190823;1200;28;;;
190823;1300;26;;;
190823;1400;18;;;
190823;1500;12;;;
190823;1600;;;;
190823;1700;;;;
190823;1800;;;;
190823;1900;23;;;
190823;2000;20;;;
190823;2100;27;;;
190823;2200;35;;;
190823;2300;52;;;
190824;0000;45;;;
190824;0100;51;;;
190824;0200;49;;;
190824;0300;61;;;
190824;0400;53;;;
190824;0500;46;;;
190824;0600;48;;;
190824;0700;41;;;
190824;0800;49;;;
190824;0900;56;;;
190824;1000;54;;;
190824;1100;35;;;
190824;1200;35;;;
190824;1300;27;;;
190824;1400;32;;;
190824;1500;27;;;
190824;1600;21;;;
190824;1700;16;;;
190824;1800;18;;;
190824;1900;22;;;
190824;2000;30;;;
190824;2100;35;;;
190824;2200;59;;;
190824;2300;60;;;
190825;0000;40;;;
190825;0100;42;;;
190825;0200;42;;;
190825;0300;38;;;
190825;0400;32;;;
190825;0500;37;;;
190825;0600;32;;;
190825;0700;36;;;
190825;0800;46;;;
190825;0900;44;;;
190825;1000;40;;;
190825;1100;43;;;
190825;1200;26;;;
190825;1300;19;;;
190825;1400;18;;;
190825;1500;13;;;
190825;1600;14;;;
190825;1700;16;;;
190825;1800;21;;;
190825;1900;24;;;
190825;2000;26;;;
190825;2100;21;;;
190825;2200;17;;;
190825;2300;19;;;
190826;0000;19;;;
190826;0100;20;;;
190826;0200;14;;;
190826;0300;19;;;
190826;0400;17;;;
190826;0500;21;;;
190826;0600;28;;;
190826;0700;34;;;
190826;0800;36;;;
190826;0900;42;;;
190826;1000;40;;;
190826;1100;29;;;
190826;1200;27;;;
190826;1300;26;;;
190826;1400;26;;;
190826;1500;22;;;
190826;1600;23;;;
190826;1700;34;;;
190826;1800;35;;;
190826;1900;43;;;
190826;2000;44;;;
190826;2100;55;;;
190826;2200;52;;;
190826;2300;55;;;
190827;0000;58;;;
190827;0100;38;;;
190827;0200;44;;;
190827;0300;47;;;
190827;0400;36;;;
190827;0500;44;;;
190827;0600;50;;;
190827;0700;59;;;
190827;0800;52;;;
190827;0900;47;;;
190827;1000;43;;;
190827;1100;47;;;
190827;1200;34;;;
190827;1300;26;;;
190827;1400;23;;;
190827;1500;11;;;
190827;1600;22;;;
190827;1700;24;;;
190827;1800;23;;;
190827;1900;18;;;
190827;2000;22;;;
190827;2100;30;;;
190827;2200;44;;;
190827;2300;41;;;
190828;0000;42;;;
190828;0100;46;;;
190828;0200;44;;;
190828;0300;40;;;
190828;0400;36;;;
190828;0500;39;;;
190828;0600;46;;;
190828;0700;53;;;
190828;0800;47;;;
190828;0900;50;;;
190828;1000;39;;;
190828;1100;33;;;
190828;1200;25;;;
190828;1300;12;;;
190828;1400;11;;;
190828;1500;13;;;
190828;1600;8;;;
190828;1700;4;;;
190828;1800;5;;;
190828;1900;8;;;
190828;2000;8;;;
190828;2100;9;;;
190828;2200;10;;;
190828;2300;8;;;
190829;0000;5;;;
190829;0100;4;;;
190829;0200;1;;;
190829;0300;3;;;
190829;0400;6;;;
190829;0500;7;;;
190829;0600;8;;;
190829;0700;11;;;
190829;0800;15;;;
190829;0900;12;;;
190829;1000;13;;;
190829;1100;11;;;
190829;1200;10;;;
190829;1300;9;;;
190829;1400;6;;;
190829;1500;3;;;
190829;1600;6;;;
190829;1700;7;;;
190829;1800;5;;;
190829;1900;9;;;
190829;2000;12;;;
190829;2100;9;;;
190829;2200;9;;;
190829;2300;10;;;
190830;0000;11;;;
190830;0100;13;;;
190830;0200;12;;;
190830;0300;15;;;
190830;0400;14;;;
190830;0500;13;;;
190830;0600;14;;;
190830;0700;15;;;
190830;0800;16;;;
190830;0900;11;;;
190830;1000;19;;;
190830;1100;18;;;
190830;1200;19;;;
190830;1300;17;;;
190830;1400;8;;;
190830;1500;10;;;
190830;1600;16;;;
190830;1700;14;;;
190830;1800;10;;;
190830;1900;13;;;
190830;2000;20;;;
190830;2100;14;;;
190830;2200;17;;;
190830;2300;19;;;
190831;0000;20;;;
190831;0100;37;;;
190831;0200;42;;;
190831;0300;29;;;
190831;0400;37;;;
190831;0500;42;;;
190831;0600;43;;;
190831;0700;51;;;
190831;0800;52;;;
190831;0900;35;;;
190831;1000;31;;;
190831;1100;27;;;
190831;1200;27;;;
190831;1300;21;;;
190831;1400;14;;;
190831;1500;16;;;
190831;1600;13;;;
190831;1700;15;;;
190831;1800;12;;;
190831;1900;18;;;
190831;2000;19;;;
190831;2100;21;;;
190831;2200;22;;;
190831;2300;30;;;
190901;0000;35;;;
190901;0100;41;;;
190901;0200;42;;;
190901;0300;51;;;
190901;0400;48;;;
190901;0500;43;;;
190901;0600;42;;;
190901;0700;51;;;
190901;0800;52;;;
190901;0900;42;;;
190901;1000;25;;;
190901;1100;20;;;
190901;1200;20;;;
190901;1300;17;;;
190901;1400;18;;;
190901;1500;19;;;
190901;1600;20;;;
190901;1700;6;;;
190901;1800;14;;;
190901;1900;14;;;
190901;2000;15;;;
190901;2100;10;;;
190901;2200;12;;;
190901;2300;16;;;
190902;0000;15;;;
190902;0100;19;;;
190902;0200;19;;;
190902;0300;19;;;
190902;0400;24;;;
190902;0500;28;;;
190902;0600;33;;;
190902;0700;41;;;
190902;0800;32;;;
190902;0900;29;;;
190902;1000;28;;;
190902;1100;25;;;
190902;1200;23;;;
190902;1300;12;;;
190902;1400;11;;;
190902;1500;16;;;
190902;1600;10;;;
190902;1700;7;;;
190902;1800;10;;;
190902;1900;12;;;
190902;2000;13;;;
190902;2100;15;;;
190902;2200;20;;;
190902;2300;31;;;
190903;0000;39;;;
190903;0100;35;;;
190903;0200;43;;;
190903;0300;37;;;
190903;0400;33;;;
190903;0500;29;;;
190903;0600;38;;;
190903;0700;55;;;
190903;0800;39;;;
190903;0900;33;;;
190903;1000;22;;;
190903;1100;14;;;
190903;1200;17;;;
190903;1300;11;;;
190903;1400;9;;;
190903;1500;8;;;
190903;1600;7;;;
190903;1700;9;;;
190903;1800;18;;;
190903;1900;17;;;
190903;2000;26;;;
190903;2100;33;;;
190903;2200;31;;;
190903;2300;37;;;
190904;0000;42;;;
190904;0100;48;;;
190904;0200;50;;;
190904;0300;54;;;
190904;0400;44;;;
190904;0500;40;;;
190904;0600;46;;;
190904;0700;63;;;
190904;0800;62;;;
190904;0900;51;;;
190904;1000;35;;;
190904;1100;28;;;
190904;1200;19;;;
190904;1300;26;;;
190904;1400;24;;;
190904;1500;18;;;
190904;1600;24;;;
190904;1700;16;;;
190904;1800;20;;;
190904;1900;19;;;
190904;2000;20;;;
190904;2100;22;;;
190904;2200;15;;;
190904;2300;21;;;
190905;0000;15;;;
190905;0100;11;;;
190905;0200;10;;;
190905;0300;10;;;
190905;0400;10;;;
190905;0500;9;;;
190905;0600;11;;;
190905;0700;10;;;
190905;0800;14;;;
190905;0900;10;;;
190905;1000;17;;;
190905;1100;16;;;
190905;1200;11;;;
190905;1300;14;;;
190905;1400;18;;;
190905;1500;16;;;
190905;1600;19;;;
190905;1700;18;;;
190905;1800;24;;;
190905;1900;21;;;
190905;2000;14;;;
190905;2100;13;;;
190905;2200;17;;;
190905;2300;13;;;
190906;0000;9;;;
190906;0100;6;;;
190906;0200;10;;;
190906;0300;8;;;
190906;0400;7;;;
190906;0500;7;;;
190906;0600;8;;;
190906;0700;9;;;
190906;0800;12;;;
190906;0900;9;;;
190906;1000;20;;;
190906;1100;16;;;
190906;1200;14;;;
190906;1300;18;;;
190906;1400;11;;;
190906;1500;8;;;
190906;1600;10;;;
190906;1700;8;;;
190906;1800;9;;;
190906;1900;9;;;
190906;2000;15;;;
190906;2100;13;;;
190906;2200;9;;;
190906;2300;7;;;
190907;0000;9;;;
190907;0100;6;;;
190907;0200;5;;;
190907;0300;7;;;
190907;0400;5;;;
190907;0500;3;;;
190907;0600;6;;;
190907;0700;13;;;
190907;0800;8;;;
190907;0900;7;;;
190907;1000;9;;;
190907;1100;8;;;
190907;1200;10;;;
190907;1300;10;;;
190907;1400;9;;;
190907;1500;7;;;
190907;1600;9;;;
190907;1700;12;;;
190907;1800;11;;;
190907;1900;13;;;
190907;2000;12;;;
190907;2100;13;;;
190907;2200;13;;;
190907;2300;12;;;
190908;0000;17;;;
190908;0100;13;;;
190908;0200;9;;;
190908;0300;14;;;
190908;0400;23;;;
190908;0500;19;;;
190908;0600;18;;;
190908;0700;24;;;
190908;0800;27;;;
190908;0900;23;;;
190908;1000;21;;;
190908;1100;26;;;
190908;1200;22;;;
190908;1300;8;;;
190908;1400;12;;;
190908;1500;8;;;
190908;1600;8;;;
190908;1700;8;;;
190908;1800;9;;;
190908;1900;7;;;
190908;2000;8;;;
190908;2100;6;;;
190908;2200;6;;;
190908;2300;7;;;
190909;0000;5;;;
190909;0100;5;;;
190909;0200;7;;;
190909;0300;7;;;
190909;0400;10;;;
190909;0500;12;;;
190909;0600;11;;;
190909;0700;10;;;
190909;0800;9;;;
190909;0900;8;;;
190909;1000;5;;;
190909;1100;3;;;
190909;1200;4;;;
190909;1300;;;0;
190909;1400;;;2;
190909;1500;;;;
190909;1600;;;;
190909;1700;;;;
190909;1800;;;;
190909;1900;;;;
190909;2000;;;;
190909;2100;;;;
190909;2200;;;;
190909;2300;;;;
190910;0000;;;;
190910;0100;;;;
190910;0200;;;;
190910;0300;;;;
190910;0400;;;;
190910;0500;;;;
190910;0600;;;;
190910;0700;;;;
190910;0800;;;;
190910;0900;;;;
190910;1000;;;;
190910;1100;;;;
190910;1200;;;;
190910;1300;;;;
190910;1400;;;;
190910;1500;;;;
190910;1600;;;;
190910;1700;;;13;
190910;1800;;;7;
190910;1900;;;3;
190910;2000;;;1;
190910;2100;;;2;
190910;2200;;;2;
190910;2300;;;2;
190911;0000;;;4;
190911;0100;;;6;
190911;0200;;;7;
190911;0300;;;8;
190911;0400;;;7;
190911;0500;;;6;
190911;0600;;;12;
190911;0700;;;22;
190911;0800;;;12;
190911;0900;9;;;
190911;1000;;;4;
190911;1100;;;3;
190911;1200;;;4;
190911;1300;;;3;
190911;1400;;;3;
190911;1500;;;3;
190911;1600;;;3;
190911;1700;;;3;
190911;1800;;;3;
190911;1900;;;3;
190911;2000;;;3;
190911;2100;;;3;
190911;2200;;;3;
190911;2300;;;3;
190912;0000;;;3;
190912;0100;;;2;
190912;0200;;;4;
190912;0300;;;3;
190912;0400;;;3;
190912;0500;;;3;
190912;0600;;;4;
190912;0700;;;4;
190912;0800;;;3;
190912;0900;;;3;
190912;1000;;;;
190912;1100;;;4;
190912;1200;;;4;
190912;1300;;;5;
190912;1400;;;5;
190912;1500;;;;
190912;1600;;;;
190912;1700;11;;;
190912;1800;24;;;
190912;1900;18;;;
190912;2000;14;;;
190912;2100;12;;;
190912;2200;22;;;
190912;2300;29;;;
190913;0000;28;;;
190913;0100;31;;;
190913;0200;27;;;
190913;0300;33;;;
190913;0400;41;;;
190913;0500;47;;;
190913;0600;58;;;
190913;0700;80;;;
190913;0800;60;;;
190913;0900;51;;;
190913;1000;36;;;
190913;1100;23;;;
190913;1200;;;;
190913;1300;;;;
190913;1400;;;;
190913;1500;13;;;
190913;1600;18;;;
190913;1700;19;;;
190913;1800;21;;;
190913;1900;13;;;
190913;2000;20;;;
190913;2100;22;;;
190913;2200;19;;;
190913;2300;19;;;
190914;0000;19;;;
190914;0100;24;;;
190914;0200;15;;;
190914;0300;16;;;
190914;0400;21;;;
190914;0500;16;;;
190914;0600;19;;;
